HyperplaneLSH+HanMing,HyperplaneLSH
0.40185041245643505,0.15359477124183007
0.44580234120918016,0.3122256420606489
0.4561807531896375,0.3980006898395613
0.47270967457026164,0.43982381017445293
0.4697346300812452,0.4535582476255305
0.4639425615035372,0.4538020090593637
0.4700210906899668,0.4592115351731213
0.47152436298614214,0.4611153878599109
0.4723824575266693,0.462969874843252
0.4737456242707118,0.4646160524773106
