HyperplaneLSH+HanMing,HyperplaneLSH
0.8513189448441247,0.9121779859484778
0.8123483009708737,0.8284305090716928
0.8126058963063368,0.8243598947116535
0.807738643611367,0.8157290470723306
0.8128691152483267,0.8210346787947698
0.8121580833804942,0.8195012848577139
0.8085271017913104,0.8147686069632344
0.803469739107403,0.8095809981318388
0.806237418501938,0.8129298070223272
0.8069536510598161,0.8135615606096627
