HyperplaneLSH+HanMing,HyperplaneLSH
0.29575021682567215,0.29012345679012347
0.3067357512953368,0.2840095465393795
0.30475857242827153,0.29406850459482037
0.31238495924270315,0.30392437696934976
0.3073840870062965,0.29956726986624704
0.302034643937311,0.2948628706668523
0.30720756203229616,0.29924192046814735
0.3084932147870847,0.30045002368545715
0.3092282226360439,0.30141287284144425
0.3103975535168196,0.30280985723379106
