HyperplaneLSH+HanMing,HyperplaneLSH
0.6266666666666667,0.10444444444444445
0.8155555555555556,0.3466666666666667
0.9066666666666666,0.6155555555555555
0.9711111111111111,0.7955555555555556
0.9955555555555555,0.9333333333333333
1.0,0.9844444444444445
1.0,0.9866666666666667
1.0,0.9911111111111112
1.0,0.9977777777777778
1.0,0.9977777777777778
