HyperplaneLSH+HanMing,HyperplaneLSH
0.8057611354141223,0.4159233020379517
0.8766037837994588,0.7551300994139123
0.8874798829668485,0.8363742520456019
0.893431901107173,0.8922035192430108
0.8967763953957371,0.8995439652458502
0.8963435263500326,0.9007976984438342
0.8941277141940315,0.897931123380669
0.8910265824643854,0.8947717719932158
0.8927258512567161,0.896813328208813
0.8931647478467651,0.8971976229317176
