dataset,L,K,radius_mode,radius_percentile,bandwidth_factor,delta,angle_alpha,sphere_layer_rule,theta_rule,norm_filter_rule,hamming_threshold_rule,lookup_rule,point_precision,point_recall,point_f1,kernel_weighted_recall,kde_abs_relative_error_vs_exact_r25,kde_abs_relative_error_vs_global,candidate_size,exact_r25_candidate_size,candidate_expansion_ratio,mean_hamming_threshold,mean_theta_deg,query_time_ms,build_time_s,candidate_to_true_ratio,kde_quality,speed_quality,ratio_quality,score_precision_recall_ratio,feasible
amazon,20,86,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.22016014392317906,0.6281725888324873,0.32468794459561323,0.5888902854656801,0.38381510348076153,0.3983497984112591,539.225,197.0,2.7371827411167513,34.0625,50.32802359873031,21.909022950001145,119.190086791,2.7371827411167513,0.6161848965192385,0.3137820881033976,0.31308917197452235,0.37272198540000334,False
amazon,20,88,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.22232118870977047,0.5944162436548224,0.3222753781546354,0.5582703868913927,0.41657459559827725,0.4294916022079659,501.875,197.0,2.5475888324873095,34.34375,50.32802359873031,22.610402124999496,119.190086791,2.5475888324873095,0.5834254044017227,0.2918140179610864,0.36066878980891737,0.3676383203242166,False
amazon,20,90,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.22865471278579666,0.5057106598984771,0.3119966173651559,0.49429402114313825,0.48696131866162656,0.4958786592465896,406.375,197.0,2.062817258883249,33.7,50.32802359873031,22.84316769999748,119.190086791,2.062817258883249,0.5130386813383734,0.28452350997261766,0.48232484076433124,0.35524881882393705,False
amazon,20,92,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.23145804702573688,0.4821065989847716,0.3095807184028449,0.4721570501518909,0.5108065106358497,0.518541418916015,376.075,197.0,1.9090101522842637,34.0,50.32802359873031,22.143691600004445,119.190086791,1.9090101522842637,0.4891934893641503,0.3064319734332749,0.520923566878981,0.3541583683031846,False
amazon,20,94,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2360179288519682,0.4595177664974619,0.30759648442433896,0.46044265059341116,0.5242510668379021,0.531150192836954,348.95,197.0,1.7713197969543149,34.36875,50.32802359873031,22.976109374999965,119.190086791,1.7713197969543149,0.4757489331620979,0.2803596109784712,0.5554777070063694,0.35110844463543667,False
amazon,20,96,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.24140947988325304,0.4315989847715736,0.30349771378110313,0.4432634025541615,0.5429561333662309,0.5489700850178207,316.725,197.0,1.6077411167512694,34.66875,50.32802359873031,27.572737475006193,119.190086791,1.6077411167512694,0.45704386663376906,0.1363874884538857,0.596528662420382,0.3409485566518252,False
amazon,20,98,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2590755468732677,0.3710659898477157,0.29581199510685324,0.41497413000993133,0.5753436915916078,0.5797166057835978,240.2,197.0,1.2192893401015228,33.96875,50.32802359873031,21.071971899988284,119.190086791,1.2192893401015228,0.4246563084083922,0.339999570507863,0.6940127388535032,0.347470834878388,False
amazon,20,100,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2678089917551639,0.35545685279187816,0.2922595952349146,0.40987339042274773,0.5818466584236766,0.5856194567534829,217.375,197.0,1.1034263959390862,34.275,50.32802359873031,22.780293875007374,119.190086791,1.1034263959390862,0.41815334157632345,0.2864927965535905,0.7230891719745223,0.3447408764941124,False
amazon,20,102,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.27637153956856675,0.3290609137055837,0.2834190327068932,0.3871747239657869,0.6054587435268977,0.6087244359606538,192.725,197.0,0.9782994923857867,34.6125,50.32802359873031,21.202844825000966,119.190086791,0.9782994923857867,0.39454125647310234,0.33590046734242496,0.7544904458598727,0.34279884271905875,False
amazon,20,104,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.2972072545713543,0.2903553299492386,0.27094271076148957,0.3743808726885812,0.6207958668825398,0.6232893944066016,143.725,197.0,0.7295685279187818,33.88125,50.32802359873031,21.120311525010038,119.190086791,0.7295685279187818,0.37920413311746015,0.3384855131891047,0.8169108280254778,0.3403359533586726,False
amazon,20,106,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.30132884119093395,0.27233502538071064,0.2621070519409844,0.3687320735376394,0.6269210551522798,0.6290732947598179,130.65,197.0,0.6631979695431471,34.1625,50.32802359873031,21.53023962499674,119.190086791,0.6631979695431471,0.3730789448477202,0.3256460540565558,0.8335668789808918,0.3347924254231726,False
amazon,20,108,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.330718677036183,0.23109137055837561,0.23961779391652077,0.34215128936736255,0.6553497990034625,0.6566632293819381,93.425,197.0,0.474238578680203,33.425,50.32802359873031,22.040782249987956,119.190086791,0.474238578680203,0.34465020099653754,0.30965522256876166,0.8809872611464968,0.3279002270125097,False
amazon,20,110,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.33895479316980276,0.22195431472081215,0.23457471963334675,0.34009190463551187,0.6578356044328492,0.6588470525257157,84.9,197.0,0.4309644670050761,33.7375,50.32802359873031,22.759920925005872,119.190086791,0.4309644670050761,0.34216439556715084,0.28713090274577935,0.8918471337579618,0.32586968735741023,False
amazon,20,112,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.3463210098047149,0.20571065989847717,0.22283659993126453,0.33735783839651484,0.6610112332561267,0.6618938348960182,75.625,197.0,0.3838832487309645,33.9625,50.32802359873031,22.27158954999311,119.190086791,0.3838832487309645,0.33898876674387335,0.3024260501943714,0.9036624203821656,0.3214882719496757,False
amazon,20,114,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.34184479554644653,0.16611675126903552,0.1873568002855385,0.3130201256594611,0.6860938405646209,0.6866909602126098,54.4,197.0,0.2761421319796954,33.2,50.32802359873031,22.193516624997756,119.190086791,0.2761421319796954,0.31390615943537914,0.3048713915356187,0.9307006369426751,0.3008789000748574,False
amazon,20,116,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.34654315761019,0.1621827411167513,0.18491619116144326,0.3070508940680972,0.6920639066773466,0.6926411901729095,51.55,197.0,0.2616751269035533,33.46875,50.32802359873031,23.379224974993917,119.190086791,0.2616751269035533,0.30793609332265337,0.2677335278385664,0.9343312101910828,0.29872193899927707,False
amazon,20,118,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.39563841822145185,0.1380710659898477,0.1631928766430375,0.2887829500451078,0.7108663772551358,0.7112955959547916,38.35,197.0,0.19467005076142133,32.65625,50.32802359873031,31.927209375004395,119.190086791,0.19467005076142133,0.2891336227448642,0.0,0.9511464968152866,0.2856595275594167,False
amazon,20,120,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.398792517905735,0.1313451776649746,0.1565946849304085,0.255573098704928,0.7441328528425754,0.7444466670986578,35.225,197.0,0.1788071065989848,32.8625,50.32802359873031,27.75517814999091,119.190086791,0.1788071065989848,0.25586714715742465,0.13067321907187224,0.9551273885350319,0.28938896342541715,False
amazon,20,122,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.3901614596764909,0.11345177664974619,0.13860566422422985,0.2441649713377835,0.7556878610379558,0.7558244978109769,27.8,197.0,0.14111675126903553,32.03125,50.32802359873031,25.368888475009044,119.190086791,0.14111675126903553,0.24431213896204418,0.20541478658419232,0.9645859872611465,0.281144629615364,False
amazon,20,124,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.4098280092440157,0.10304568527918781,0.12819648485901977,0.2375313247682891,0.7623521148487449,0.762466663066603,24.6,197.0,0.1248730964467005,32.13125,50.32802359873031,23.450537499991242,119.190086791,0.1248730964467005,0.23764788515125512,0.2654999306531778,0.9686624203821657,0.28322843190233327,False
amazon,20,126,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.3806317648024965,0.08451776649746193,0.10626517107680292,0.21597471676503727,0.7839970019589177,0.7840569430577692,19.05,197.0,0.0967005076142132,31.225,50.32802359873031,24.2055313499975,119.190086791,0.0967005076142132,0.21600299804108225,0.2418525820503481,0.9757324840764331,0.26314607021203135,False
amazon,20,128,query_adaptive_R25,25.0,0.14,7.007801055908203,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.32496944953194956,0.06941624365482232,0.08965145176309622,0.19260742837732275,0.8073746479697894,0.8074042938233787,15.0,197.0,0.07614213197969542,30.30625,50.32802359873031,24.662861374991962,119.190086791,0.07614213197969542,0.19262535203021058,0.22752843553247226,0.9808917197452229,0.23944002516492258,False
cifar10,20,2,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,0.0,13.096866976334454,2.421395824995898,157.98289237499998,4.0,0.9998384294447498,0.6195567844614748,0.0,0.4834778392229617,False
cifar10,20,4,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,0.0,13.096866976334454,2.3804905749955196,157.98289237499998,4.0,0.9998384294447498,0.6259837075947785,0.0,0.4837991853796269,False
cifar10,20,6,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,0.0,13.096866976334454,2.3827332750045116,157.98289237499998,4.0,0.9998384294447498,0.6256313405864184,0.0,0.48378156702920894,False
cifar10,20,8,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,0.0,13.096866976334454,6.364670799999317,157.98289237499998,4.0,0.9998384294447498,0.0,0.0,0.452499999999888,False
cifar10,20,10,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,0.0,13.096866976334454,2.4712947249994954,157.98289237499998,4.0,0.9998384294447498,0.6117168031691819,0.0,0.4830858401583471,False
cifar10,20,12,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,1.0118055555555556,13.096866976334454,2.4490657499967483,157.98289237499998,4.0,0.9998384294447498,0.6152093600823767,0.0,0.48326046800400685,False
cifar10,20,14,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,1.1984911616161615,13.096866976334454,2.3986916749976217,157.98289237499998,4.0,0.9998384294447498,0.6231239995950962,0.0,0.4836561999796428,False
cifar10,20,16,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,1.5644507575757576,13.096866976334454,2.439260450005065,157.98289237499998,4.0,0.9998384294447498,0.6167499425099368,0.0,0.4833374971253848,False
cifar10,20,18,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,2.0277777777777777,13.096866976334454,2.4384801750059637,157.98289237499998,4.0,0.9998384294447498,0.6168725372243564,0.0,0.4833436268611058,False
cifar10,20,20,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,2.120492424242424,13.096866976334454,2.510546924999346,157.98289237499998,4.0,0.9998384294447498,0.60554960281691,0.0,0.4827774801407335,False
cifar10,20,22,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,3.3595770202020203,13.096866976334454,2.6230593500002897,157.98289237499998,4.0,0.9998384294447498,0.5878719524660143,0.0,0.48189359762318873,False
cifar10,20,24,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,3.6324873737373737,13.096866976334454,2.510619749998,157.98289237499998,4.0,0.9998384294447498,0.6055381607485073,0.0,0.4827769080373134,False
cifar10,20,26,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,4.171912878787879,13.096866976334454,2.411387525008024,157.98289237499998,4.0,0.9998384294447498,0.6211292617037973,0.0,0.4835564630850779,False
cifar10,20,28,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,5.374564393939394,13.096866976334454,2.4152084249962513,157.98289237499998,4.0,0.9998384294447498,0.6205289321489321,0.0,0.48352644660733457,False
cifar10,20,30,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,6.089141414141414,13.096866976334454,2.4082406499957187,157.98289237499998,4.0,0.9998384294447498,0.6216236902628213,0.0,0.48358118451302906,False
cifar10,20,32,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,7.259880050505049,13.096866976334454,2.473883325004067,157.98289237499998,4.0,0.9998384294447498,0.611310089281549,0.0,0.48306550446396546,False
cifar10,20,34,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,8.07221590909091,13.096866976334454,2.4368531499987967,157.98289237499998,4.0,0.9998384294447498,0.6171281710282552,0.0,0.48335640855130074,False
cifar10,20,36,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,9.220713383838383,13.096866976334454,2.43008537499918,157.98289237499998,4.0,0.9998384294447498,0.6181915056785905,0.0,0.4834095752838175,False
cifar10,20,38,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,10.07221590909091,13.096866976334454,2.422604125001726,157.98289237499998,4.0,0.9998384294447498,0.619366939606368,0.0,0.4834683469802064,False
cifar10,20,40,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,11.235435606060605,13.096866976334454,2.438719749999052,157.98289237499998,4.0,0.9998384294447498,0.6168348958442103,0.0,0.4833417447920985,False
cifar10,20,42,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,12.464501262626262,13.096866976334454,2.4530397250018154,157.98289237499998,4.0,0.9998384294447498,0.6145849797915584,0.0,0.4832292489894659,False
cifar10,20,44,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,14.062651515151515,13.096866976334454,2.4475363499988134,157.98289237499998,4.0,0.9998384294447498,0.615449655306748,0.0,0.4832724827652254,False
cifar10,20,46,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,15.245486111111111,13.096866976334454,2.460044824999841,157.98289237499998,4.0,0.9998384294447498,0.6134843572742041,0.0,0.4831742178635982,False
cifar10,20,48,query_adaptive_R25,25.0,0.14,7.763739109039307,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.25,1.0,0.39999999999967994,1.0,0.00016157055525020995,0.0,1800.0,450.0,4.0,16.723232323232324,13.096866976334454,2.5330269999997768,157.98289237499998,4.0,0.9998384294447498,0.6020175937457679,0.0,0.4826008796871764,False
