dataset,L,K,radius_mode,radius_percentile,bandwidth_factor,delta,angle_alpha,sphere_layer_rule,theta_rule,norm_filter_rule,hamming_threshold_rule,lookup_rule,point_precision,point_recall,point_f1,kernel_weighted_recall,kde_abs_relative_error_vs_exact_r25,kde_abs_relative_error_vs_global,candidate_size,exact_r25_candidate_size,candidate_expansion_ratio,mean_hamming_threshold,mean_theta_deg,query_time_ms,build_time_s
cifar10_gist512,4,30,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.570956149355476,0.20083333333333334,0.2620992577597919,0.4352092709300727,0.5645948608518359,0.5654375084747967,147.5,450.0,0.3277777777777778,7.282440476190476,17.84474377865812,1.936510324999574,34.572199375
cifar10_gist512,4,40,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.550915811147499,0.3422222222222222,0.3992508167636067,0.6919590162939789,0.3076412156406835,0.30917354124699803,272.45,450.0,0.6054444444444445,12.538392857142856,17.84474377865812,1.9764406749999353,34.572199375
cifar10_gist512,4,50,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.39656183729049693,0.7737777777777779,0.5218104529536584,0.9498754344298586,0.0487642165938421,0.05105758358091087,884.625,450.0,1.965833333333333,20.47425595238095,17.84474377865812,2.10270512499946,34.572199375
cifar10_gist512,4,60,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.6391225072401964,0.246,0.3157557452929171,0.574571511946186,0.42522816519544104,0.4263258771003457,171.125,450.0,0.3802777777777778,18.66264880952381,17.84474377865812,2.093045750002176,34.572199375
cifar10_gist512,4,70,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.7342144434323113,0.09077777777777776,0.1276933015330524,0.3074175921622685,0.6925550699197054,0.6928764621316492,49.625,450.0,0.11027777777777777,17.594345238095237,17.84474377865812,2.547934350000247,34.572199375
cifar10_gist512,4,80,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.3918733327034733,0.03716666666666666,0.05173975971159174,0.14747236174575973,0.8525266268788936,0.8525949915355764,17.65,450.0,0.03922222222222222,15.771279761904761,17.84474377865812,2.360839550001259,34.572199375
cifar10_gist512,4,90,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.16666666666666666,0.019888888888888887,0.028770546395310893,0.08181730715042894,0.9181826860730714,0.9182097124721068,9.0,450.0,0.019999999999999997,13.808928571428572,17.84474377865812,2.270232224999802,34.572199375
cifar10_gist512,4,100,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.05,0.010055555555555557,0.016422695503357468,0.045476211616351694,0.9545237870171981,0.9545237914944881,4.525,450.0,0.010055555555555557,9.99077380952381,17.84474377865812,2.4749843999991583,34.572199375
cifar10_gist512,5,10,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.4745498539368492,0.1296111111111111,0.19594475493825433,0.2849443762214096,0.7148901431656343,0.7153887051520826,116.25,450.0,0.2583333333333333,0.8282738095238095,17.84474377865812,1.2370207749988538,34.572199375
cifar10_gist512,5,20,query_adaptive_R25,25.0,0.14,1.6133838891983032,0.95,round(norm/delta),layer-wise cosine theorem,disabled: no norm-table or radial-layer candidate filter,"per-query, per-layer Eq. I_threshold with Binomial(K, theta/pi)",distance-table hash-bucket lookup with per-layer thresholds; union over L tables without intersecting sphere-layer masks or exact norm-table filter,0.5853712828028405,0.11894444444444444,0.17999052765149046,0.31929371227104564,0.6805866645115308,0.6812211245370583,83.35,450.0,0.18522222222222223,3.2008928571428568,17.84474377865812,1.6727198000005217,34.572199375
